% Filename : LM_Channel_1000_vel_fluc_prof.dat 
% 
% Description : Variance and covariance of velocity components 
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'u'    : Variance of u 
%      v'v'    : Variance of v 
%      w'w'    : Variance of w 
%      u'v'    : Covariance of u and v 
%      u'w'    : Covariance of u and w 
%      v'w'    : Covariance of v and w 
%       k      : Turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_1000_vel_fluc_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** u'w' and v'w' should be zero due to (statistical) symmetries in the flow. 
%     These are reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'u'                     v'v'                     w'w'                     u'v'                     u'w'                     v'w'                       k            
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    1.509945016220432e-34    0.000000000000000e+00    2.849189461256958e-34    0.000000000000000e+00   -4.268949112896188e-37    0.000000000000000e+00    2.179567238738695e-34
    2.764315143122253e-06    2.765729439839074e-03    1.341024401271959e-06    9.232769096936697e-15    5.838997669273642e-07   -2.162830023471563e-11   -4.927590014357170e-10   -8.961228562540020e-16    9.624620887160461e-07
    1.382146873540879e-05    1.382854016425900e-02    3.351622327912695e-05    5.750532684850959e-12    1.455713573845603e-05   -2.706425522426997e-09   -1.233396280285226e-08   -1.146318727979537e-13    2.403668238405783e-05
    3.869966314673512e-05    3.871946291763557e-02    2.626071231595128e-04    3.507267051801631e-10    1.134218302969532e-04   -5.955458784427441e-08   -9.696006585909180e-08   -2.641325478323223e-12    1.880146520915856e-04
    8.292656586705860e-05    8.296899329076779e-02    1.204591713100392e-03    7.293990120801097e-09    5.151239885874827e-04   -5.884895271080349e-07   -4.473113550665417e-07   -2.803061947916733e-11    8.598614978389978e-04
    1.520290955829839e-04    1.521068776879944e-01    4.042497478422349e-03    8.065319796816872e-08    1.702085122150085e-03   -3.650006032563008e-06   -1.513992761659238e-06   -1.901565594371922e-10    2.872331626885201e-03
    2.515332082846378e-04    2.516618993246350e-01    1.104335695386771e-02    5.861158108652951e-07    4.547173981902295e-03   -1.668320922772530e-05   -4.183716860081545e-06   -9.546597406803823e-10    7.795558525790435e-03
    3.869636834078483e-04    3.871616642597545e-01    2.606994658534013e-02    3.149546037480441e-06    1.041418949607041e-02   -6.146762710021536e-05   -1.001828641547949e-05   -3.812084455331958e-09    1.824364281372401e-02
    5.610795948808311e-04    5.613666580367414e-01    5.464432791827076e-02    1.320151107891895e-05    2.099901335998530e-02   -1.900230311192483e-04   -2.134311983511687e-05   -1.237295650008017e-08    3.782827139466749e-02
    7.738742043458258e-04    7.742701388503129e-01    1.036010799640970e-01    4.479966916546452e-05    3.798571272552903e-02   -5.062137030063628e-04   -4.116234629970130e-05   -3.303090752055889e-08    7.081579617939573e-02
    1.025339276563786e-03    1.025863867248057e+00    1.811641094009454e-01    1.280522848596508e-04    6.288648820931640e-02   -1.195072133669948e-03   -7.320106651983302e-05   -7.374956589082899e-08    1.220893249475607e-01
    1.315465079733014e-03    1.316138106449228e+00    2.967860144386593e-01    3.184164767140252e-04    9.684953654441679e-02   -2.556330145092161e-03   -1.218051359668328e-04   -1.391574231108832e-07    1.969769837298951e-01
    1.644240385865192e-03    1.645081622720975e+00    4.607926662048991e-01    7.062468983145331e-04    1.405196889538102e-01   -5.036235016585591e-03   -1.917010864181448e-04   -2.216015852822317e-07    3.010093010285119e-01
    2.011652471220593e-03    2.012681685813766e+00    6.836945555859292e-01    1.424410543187458e-03    1.939680030248177e-01   -9.247040375995799e-03   -2.875583269624599e-04   -2.908000574691600e-07    4.395434845769671e-01
    2.417687116800127e-03    2.418924069453697e+00    9.750482268661868e-01    2.651876275584762e-03    2.566976313137629e-01   -1.596040439950797e-02   -4.133320592489383e-04   -2.875353656365884e-07    6.171988672277672e-01
    2.862328608895792e-03    2.863793051893218e+00    1.341868248854144e+00    4.611936728560457e-03    3.277227220270424e-01   -2.606220755776804e-02   -5.714735261823048e-04   -1.262398297136081e-07    8.371014538048736e-01
    3.345559739698523e-03    3.347271416519292e+00    1.786799855453215e+00    7.564879484801988e-03    4.057052517397533e-01   -4.046423762740117e-02   -7.622478225071185e-04    2.936069965815847e-07    1.100034993338885e+00
    3.867361807964542e-03    3.869340452520091e+00    2.306484537435322e+00    1.179610376172015e-02    4.891238221543884e-01   -5.998165227327245e-02   -9.834737332096374e-04    1.072415546257438e-06    1.403702231675715e+00
    4.427714619738898e-03    4.429979955608904e+00    2.890652883651553e+00    1.760150575999929e-02    5.764423230527338e-01   -8.519898472977194e-02   -1.230851878290856e-03    2.296851765854757e-06    1.742348356232143e+00
    5.026596489136725e-03    5.029168228805792e+00    3.522362825557898e+00    2.527221025208122e-02    6.662480287131330e-01   -1.163551110608673e-01   -1.498715655465550e-03    4.026340155758733e-06    2.106941532261556e+00
    5.663984239183018e-03    5.666882083277795e+00    4.179484912822040e+00    3.508040120593615e-02    7.573382660823993e-01   -1.532750708167193e-01   -1.780792417654773e-03    6.269671524191539e-06    2.485951790055188e+00
    6.339853202709356e-03    6.343096839236119e+00    4.837153658473346e+00    4.726729161549934e-02    8.487491003709883e-01   -1.953648816022273e-01   -2.070631777480397e-03    8.941492448597774e-06    2.866585025229917e+00
    7.054177223308256e-03    7.057786326890970e+00    5.470624555144658e+00    6.203348111678852e-02    9.397337924737137e-01   -2.416694070181122e-01   -2.361706492521519e-03    1.180674270568002e-05    3.236195914367580e+00
