% Filename : LM_Channel_5200_RSTE_k_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_RSTE_k_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -2.215534872286744e-08    2.889122060107626e-01    0.000000000000000e+00   -1.737228168568018e-10    2.889096124990210e-01    2.571182670052519e-06
    1.371071353273301e-05    7.110235019829264e-02    3.984666379266438e-07    8.687784353057800e-07    2.832557566131177e-01    0.000000000000000e+00    1.889060915741132e-03    2.851455354129699e-01    5.493609622209128e-07
    4.169953934984871e-05    2.162495221624994e-01    1.138342050920944e-05    2.434797914997934e-05    2.727318688331076e-01    0.000000000000000e+00    5.407031602509459e-03    2.781750327157917e-01   -4.008805155053530e-07
    8.453381948780869e-05    4.383836933411095e-01    9.688503953346424e-05    2.052400552398915e-04    2.587750324005624e-01    0.000000000000000e+00    9.989608494954449e-03    2.690675538155508e-01   -7.878252605841851e-07
    1.427808370142447e-04    7.404467353763260e-01    4.783703854332315e-04    9.986282774933708e-04    2.426175703361564e-01    0.000000000000000e+00    1.488018057565712e-02    2.589759788541222e-01   -1.229279382009008e-06
    2.170078137750941e-04    1.125380202420942e+00    1.717232440404110e-03    3.485654791864730e-03    2.241342520564654e-01    0.000000000000000e+00    1.930067935415325e-02    2.486406921298797e-01   -2.873486992210905e-06
    3.077819081407362e-04    1.596125319450033e+00    4.960845627112771e-03    9.514963340055180e-03    2.008963135465350e-01    0.000000000000000e+00    2.263202346514108e-02    2.380092287061632e-01   -5.082727319111191e-06
    4.156702127537937e-04    2.155622970581291e+00    1.213596883090918e-02    2.100339470239027e-02    1.685553319608926e-01    0.000000000000000e+00    2.454059411331036e-02    2.262442165742402e-01   -8.926966737848874e-06
    5.275290387434239e-04    2.735711337193032e+00    2.403643882355442e-02    3.603145514431733e-02    1.288396969902436e-01    0.000000000000000e+00    2.501771434312071e-02    2.139386103514710e-01   -1.330505023494633e-05
    6.433579417870483e-04    3.336388115074059e+00    4.118969279544332e-02    5.146354612078949e-02    8.390107334638562e-02    0.000000000000000e+00    2.455034758378711e-02    2.011223704742207e-01   -1.771062781513733e-05
    7.631564617923692e-04    3.957650918233040e+00    6.334960703700393e-02    6.359699492548621e-02    3.809425386942509e-02    0.000000000000000e+00    2.348033206600550e-02    1.885427770085993e-01   -2.158911067856595e-05
    8.869241228990354e-04    4.599497278907139e+00    8.948204508846612e-02    6.949018019787213e-02   -3.890957354543651e-03    0.000000000000000e+00    2.203131242129089e-02    1.771372574347257e-01   -2.467708164027860e-05
    1.014660433480419e-03    5.261924647571224e+00    1.179437049195942e-01    6.776431380889124e-02   -3.845356831191599e-02    0.000000000000000e+00    2.034052776477781e-02    1.676218603369821e-01   -2.688215563484420e-05
    1.146364886145945e-03    5.944930392949966e+00    1.467862170860296e-01    5.872035236339017e-02   -6.372421770543528e-02    0.000000000000000e+00    1.848977162086457e-02    1.603003685592529e-01   -2.824519440383644e-05
