% Filename : LM_Channel_0550_RSTE_k_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for turbulent kinetic energy, k = 0.5*(u'u' + v'v' + w'w')
% 
% Total number of data points  : 192
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 1536 
%  Grid (wall-normal)      ny = 384 
%  Grid (spanwise)         nz = 1024 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 1.00000e-04 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.43496e-02 
%  Re_tau              Re_tau =  543.496 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (Half of sum of i=j=1, i=j=2 and i=j=3)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_0550_RSTE_k_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Pressure_Strain are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    7.871052000073866e-14    2.316216131401448e-01    0.000000000000000e+00   -1.268461457242119e-14    2.316216216893049e-01   -8.549094099308263e-09
    4.960055044689327e-06    2.695770315769523e-03    1.910646091848580e-11    3.282500527772428e-11    2.314560988583937e-01    0.000000000000000e+00    5.498196125992459e-05    2.315112751929684e-01   -1.943213833177637e-07
    2.479993079318454e-05    1.347866438236128e-02    2.390451294181311e-09    4.109451563616346e-09    2.307983155427052e-01    0.000000000000000e+00    2.737188041870641e-04    2.310728130548921e-01   -7.722080969108092e-07
    6.943835963846290e-05    3.773947405876450e-02    5.258242578321755e-08    9.023242291385751e-08    2.293424909466014e-01    0.000000000000000e+00    7.589684096709029e-04    2.301028489833395e-01   -1.246812218524962e-06
    1.487923519430945e-04    8.086805528724719e-02    5.192715421648683e-07    8.883937485966568e-07    2.268318889896621e-01    0.000000000000000e+00    1.598388789916095e-03    2.284323905439184e-01   -7.050990494805731e-07
    2.727765073938793e-04    1.482529538173228e-01    3.217719453803778e-06    5.480924657608172e-06    2.230905719070030e-01    0.000000000000000e+00    2.852006164531825e-03    2.259506367603202e-01    6.399553260094670e-07
    4.513023265247940e-04    2.452810310211923e-01    1.468891325193944e-05    2.487660909854790e-05    2.180503500129617e-01    0.000000000000000e+00    4.538114643540982e-03    2.226266863312396e-01    1.343847613577420e-06
    6.942775224545450e-04    3.773370898258246e-01    5.403416593137141e-05    9.085475340928561e-05    2.117574110885625e-01    0.000000000000000e+00    6.620598248433803e-03    2.185217779553355e-01    1.120301001522606e-06
    1.006645277842999e-03    5.471077304725138e-01    1.667325129012520e-04    2.778636554466158e-04    2.044396087138055e-01    0.000000000000000e+00    8.967166578451083e-03    2.138502550567485e-01    1.116403855999648e-06
    1.388383901632650e-03    7.545811639572240e-01    4.432574571351953e-04    7.301397718164700e-04    1.963379912115091e-01    0.000000000000000e+00    1.138272486983204e-02    2.088922895406981e-01    1.823769594760938e-06
    1.839466885598995e-03    9.997429831646912e-01    1.044141262588286e-03    1.691565559020865e-03    1.874309050360489e-01    0.000000000000000e+00    1.367991382648269e-02    2.038434141605616e-01    3.111523579207853e-06
    2.359862906192278e-03    1.282576163869408e+00    2.228135904016703e-03    3.520447097635682e-03    1.773329603810551e-01    0.000000000000000e+00    1.569894379457999e-02    1.987755180212377e-01    4.969156049777768e-06
    2.949535826711647e-03    1.603061065917264e+00    4.377526537715572e-03    6.659637936212424e-03    1.652701575968480e-01    0.000000000000000e+00    1.732237566391423e-02    1.936222531503219e-01    7.444584368382356e-06
    3.608444699815139e-03    1.961175434589719e+00    8.009433038442020e-03    1.152713313341309e-02    1.501937976937886e-01    0.000000000000000e+00    1.848264557483865e-02    1.882024809766434e-01    1.052846383892136e-05
